% Loop // Vpre / V 	0.905000	0.906000	0.907000

1.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0
2.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0
3.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0
4.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0
5.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0
6.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0
7.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0
8.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0
9.00000E+0	0.00000E+0	0.00000E+0	0.00000E+0
1.00000E+1	0.00000E+0	0.00000E+0	0.00000E+0
1.10000E+1	0.00000E+0	0.00000E+0	0.00000E+0
1.20000E+1	0.00000E+0	0.00000E+0	0.00000E+0
1.30000E+1	0.00000E+0	0.00000E+0	0.00000E+0
1.40000E+1	0.00000E+0	0.00000E+0	0.00000E+0
1.50000E+1	0.00000E+0	0.00000E+0	0.00000E+0
1.60000E+1	0.00000E+0	0.00000E+0	0.00000E+0
1.70000E+1	0.00000E+0	0.00000E+0	0.00000E+0
1.80000E+1	0.00000E+0	0.00000E+0	0.00000E+0
1.90000E+1	0.00000E+0	0.00000E+0	0.00000E+0
2.00000E+1	0.00000E+0	0.00000E+0	0.00000E+0
2.10000E+1	       NaN	       NaN	       NaN
2.20000E+1	       NaN	       NaN	       NaN
2.30000E+1	       NaN	       NaN	       NaN
2.40000E+1	       NaN	       NaN	       NaN
2.50000E+1	       NaN	       NaN	       NaN
2.60000E+1	       NaN	       NaN	       NaN
2.70000E+1	       NaN	       NaN	       NaN
2.80000E+1	       NaN	       NaN	       NaN
2.90000E+1	       NaN	       NaN	       NaN
3.00000E+1	       NaN	       NaN	       NaN
3.10000E+1	       NaN	       NaN	       NaN
3.20000E+1	       NaN	       NaN	       NaN
3.30000E+1	       NaN	       NaN	       NaN
3.40000E+1	       NaN	       NaN	       NaN
3.50000E+1	       NaN	       NaN	       NaN
3.60000E+1	       NaN	       NaN	       NaN
3.70000E+1	       NaN	       NaN	       NaN
3.80000E+1	       NaN	       NaN	       NaN
3.90000E+1	       NaN	       NaN	       NaN
4.00000E+1	       NaN	       NaN	       NaN
4.10000E+1	       NaN	       NaN	       NaN
4.20000E+1	       NaN	       NaN	       NaN
4.30000E+1	       NaN	       NaN	       NaN
4.40000E+1	       NaN	       NaN	       NaN
4.50000E+1	       NaN	       NaN	       NaN
4.60000E+1	       NaN	       NaN	       NaN
4.70000E+1	       NaN	       NaN	       NaN
4.80000E+1	       NaN	       NaN	       NaN
4.90000E+1	       NaN	       NaN	       NaN
5.00000E+1	       NaN	       NaN	       NaN
5.10000E+1	       NaN	       NaN	       NaN
5.20000E+1	       NaN	       NaN	       NaN
5.30000E+1	       NaN	       NaN	       NaN
5.40000E+1	       NaN	       NaN	       NaN
5.50000E+1	       NaN	       NaN	       NaN
5.60000E+1	       NaN	       NaN	       NaN
5.70000E+1	       NaN	       NaN	       NaN
5.80000E+1	       NaN	       NaN	       NaN
5.90000E+1	       NaN	       NaN	       NaN
6.00000E+1	       NaN	       NaN	       NaN
6.10000E+1	       NaN	       NaN	       NaN
6.20000E+1	       NaN	       NaN	       NaN
6.30000E+1	       NaN	       NaN	       NaN
6.40000E+1	       NaN	       NaN	       NaN
6.50000E+1	       NaN	       NaN	       NaN
6.60000E+1	       NaN	       NaN	       NaN
6.70000E+1	       NaN	       NaN	       NaN
6.80000E+1	       NaN	       NaN	       NaN
6.90000E+1	       NaN	       NaN	       NaN
7.00000E+1	       NaN	       NaN	       NaN
7.10000E+1	       NaN	       NaN	       NaN
7.20000E+1	       NaN	       NaN	       NaN
7.30000E+1	       NaN	       NaN	       NaN
7.40000E+1	       NaN	       NaN	       NaN
7.50000E+1	       NaN	       NaN	       NaN
7.60000E+1	       NaN	       NaN	       NaN
7.70000E+1	       NaN	       NaN	       NaN
7.80000E+1	       NaN	       NaN	       NaN
7.90000E+1	       NaN	       NaN	       NaN
8.00000E+1	       NaN	       NaN	       NaN
8.10000E+1	       NaN	       NaN	       NaN
8.20000E+1	       NaN	       NaN	       NaN
8.30000E+1	       NaN	       NaN	       NaN
8.40000E+1	       NaN	       NaN	       NaN
8.50000E+1	       NaN	       NaN	       NaN
8.60000E+1	       NaN	       NaN	       NaN
8.70000E+1	       NaN	       NaN	       NaN
8.80000E+1	       NaN	       NaN	       NaN
8.90000E+1	       NaN	       NaN	       NaN
9.00000E+1	       NaN	       NaN	       NaN
9.10000E+1	       NaN	       NaN	       NaN
9.20000E+1	       NaN	       NaN	       NaN
9.30000E+1	       NaN	       NaN	       NaN
9.40000E+1	       NaN	       NaN	       NaN
9.50000E+1	       NaN	       NaN	       NaN
9.60000E+1	       NaN	       NaN	       NaN
9.70000E+1	       NaN	       NaN	       NaN
9.80000E+1	       NaN	       NaN	       NaN
9.90000E+1	       NaN	       NaN	       NaN
1.00000E+2	       NaN	       NaN	       NaN
